app_id,name,is_free,price,final_price,discount_percent,review_score,review_score_desc,total_reviews,positive_ratio,genres,categories,player_modes,language_count,release_date,developers,publishers,header_image,short_description
578080,PUBG: BATTLEGROUNDS,True,0,0,0,5,복합적,2747758,0.6052,액션|어드벤처|대규모 멀티플레이어|무료 플레이,멀티플레이어|PvP|온라인 PvP|음량 개별 조절|스테레오 사운드|서라운드 사운드|컨트롤러 일부 지원|통계|Remote Play 휴대전화|Remote Play 태블릿|가족 공유,멀티플레이어|PvP,17,2017년 12월 21일,PUBG Corporation,"KRAFTON, Inc.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/578080/841ea38bc58cabb70aef65365cf50bc2d79329d9/header.jpg?t=1786493086,"배틀로얄 유행의 시작이자, 그 정수를 보여준 PUBG: 배틀그라운드를 지금 무료로 플레이하세요! 다양한 맵에 낙하하여 무기와 보급품을 확보하고, 점점 줄어드는 블루존 속에서 끝까지 살아남아 승리를 쟁취하세요."
3321460,붉은사막 Enhanced,False,79800,63840,20,8,매우 긍정적,168913,0.8382,액션|어드벤처,싱글 플레이어|Steam 도전 과제|컨트롤러 완벽 지원|음량 개별 조절|게임패드 권장|DualSense 컨트롤러 지원|수시 저장|스테레오 사운드|자막 옵션|서라운드 사운드|Steam Cloud|HDR 사용 가능|가족 공유,싱글 플레이어,15,2026년 3월 19일,Pearl Abyss,Pearl Abyss,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3321460/4a895369007efe7cc9da27a999bbca2427d92bb3/header_koreana.jpg?t=1787909144,"파이웰 대륙을 배경으로 펼쳐지는 오픈월드 액션 어드벤쳐 게임, 붉은사막. 여러분은 회색갈기 클리프가 되어, 잃어버린 모든 것을 되찾고 다가오는 위협으로부터 세상을 구하기 위한 여정을 떠나게 됩니다. 광활한 야생, 숨겨진 고대 유적, 신비로운 어비스의 영역을 누비며 싸우고, 탐험하고, 발견하며 자신만의 길을 만들어 가세요."
1049590,이터널 리턴,True,0,0,0,6,대체로 긍정적,69773,0.7666,,멀티플레이어|PvP|온라인 PvP|Steam 트레이딩 카드|앱 내 구매|카메라 움직임 조정|색상 대체|음량 개별 조절|퀵타임 이벤트 없이 플레이 가능|가족 공유,멀티플레이어|PvP,14,2023년 7월 19일,Nimble Neuron,"Nimble Neuron|SapStaR Games|KRAFTON, Inc.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1049590/72918ebacd0d4f8537969dc8b976ceb98f681cab/header.jpg?t=1786327135,"이터널 리턴은 쿼터뷰로 진행되는 무료 배틀로얄 게임입니다. 제작, 사냥, 전투 그리고 멋진 캐릭터들을 경험해보시고 최후의 생존을 위한 전략적인 판단, 화려한 전투 플레이로 영원히 반복되는 실험에서 최후의 생존자가 되십시오."
4001890,낚시 방법,False,8400,8400,0,8,매우 긍정적,35829,0.9478,액션|캐주얼|인디|시뮬레이션,싱글 플레이어|멀티플레이어|협동|온라인 협동|Steam 도전 과제|컨트롤러 완벽 지원|음량 개별 조절|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|수시 저장|스테레오 사운드|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,16,2026년 8월 20일,Dazed Games,Dazed Games,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4001890/45c4ddff4901e32c4b8b643e1b97d0d01898d299/header.jpg?t=1787234618,1~4인용 물리 기반 낚시 시뮬레이터입니다. 당신은 술을 마시고 보트를 타고 놀다가 갑자기 작은 섬을 들이받았습니다. 집으로 돌아가려면 낚시하는 법을 배워야 하죠.
1623730,Palworld / 팰월드,False,32000,22400,30,8,매우 긍정적,481703,0.9454,액션|어드벤처|인디|RPG,싱글 플레이어|멀티플레이어|협동|온라인 협동|크로스 플랫폼 멀티플레이어|Steam 도전 과제|컨트롤러 완벽 지원|Steam 트레이딩 카드|Steam 창작마당|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|Steam Cloud|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,17,2026년 7월 9일,Pocketpair,Pocketpair,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1623730/6912f19c43a95ff5fe514eedd35e68bf12335459/header.jpg?t=1784714419,"드넓은 세계에 서식하는 신비한 생물 ""팰""을 수집하여 전투, 건축, 농업에 투입하거나 공장에서 일을 시키는 등, 전에 없던 새로운 체험을 선사하는 멀티 지원 오픈월드 서바이벌 크래프트 게임입니다."
2075800,스타워즈 제로 컴퍼니™,False,56000,56000,0,6,대체로 긍정적,5972,0.7818,어드벤처|RPG|시뮬레이션|스포츠|전략,싱글 플레이어|Steam 도전 과제|Steam 트레이딩 카드|색상 대체|음량 개별 조절|난이도 조정|#category_playable_at_your_own_pace|퀵타임 이벤트 없이 플레이 가능|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|수시 저장|스테레오 사운드|자막 옵션|서라운드 사운드|컨트롤러 일부 지원|Steam Cloud|HDR 사용 가능|가족 공유,싱글 플레이어,11,2026년 8월 27일,Bit Reactor,Electronic Arts,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2075800/2c7d5dad080c4888faaa03c4a955136c50f5bfae/header.jpg?t=1787848803,싱글 플레이어 턴제 전략 게임 스타워즈 제로 컴퍼니™에서 클론 전쟁의 황혼기를 배경으로 정예 부대를 지휘하며 험난하고 현실적인 스토리를 경험해 보세요.
381210,Dead by Daylight,False,21500,8600,60,6,대체로 긍정적,930671,0.7839,액션,멀티플레이어|PvP|온라인 PvP|협동|온라인 협동|크로스 플랫폼 멀티플레이어|Steam 도전 과제|컨트롤러 완벽 지원|Steam 트레이딩 카드|색상 대체|음량 개별 조절|Steam Input API 지원|스테레오 사운드|자막 옵션|서라운드 사운드|Steam Cloud|Remote Play 휴대전화|Remote Play 태블릿|Remote Play TV|가족 공유,멀티플레이어|협동|온라인 협동|PvP,15,2016년 6월 14일,Behaviour Interactive Inc.,Behaviour Interactive Inc.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/381210/70faaaf204a2d3bd46cf4915f542e93fe76f16aa/header_alt_assets_9.jpg?t=1787769494,10년의 호러. 10년간 돌발적으로 급습한 공포와 아슬아슬한 순간들. 10년의 잔혹한 희생과 짜릿한 탈출. 죽음조차도 피할 수 없는 섬뜩한 악의 영역에 영원히 갇힌 네 명의 생존자는 신경과 재치를 시험하는 잔혹한 게임에서 피에 굶주린 살인마에 맞서 싸워야 합니다. 어느 편에 설지 선택하고 공포 게임 최고의 비대칭 멀티플레이어에서 긴장감과 공포의 세계로 들어가보세요.
2406770,Bodycam,False,37500,37500,0,6,대체로 긍정적,46641,0.7708,액션|인디|대규모 멀티플레이어|시뮬레이션|전략|앞서 해보기,멀티플레이어|PvP|온라인 PvP|Steam 도전 과제|컨트롤러 완벽 지원|앱 내 구매|DualSense 컨트롤러 지원|Steam Input API 지원|Steam Cloud|통계|Steam 순위표|가족 공유,멀티플레이어|PvP,10,2024년 6월 7일,Reissad Studio,Reissad Studio,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2406770/b670f1abe4e88ab523114ddbb42fcc1014411383/header_alt_assets_1.jpg?t=1787522517,"Bodycam은 Unreal Engine 5의 진정한 바디 카메라 뷰를 갖춘 최초의 전술적 멀티플레이어 FPS입니다. 근접전 전투는 생생하고 시끄러운 느낌을 줍니다. 모든 각도, 설명선, 글머리 기호가 중요합니다. 팀플레이, 전술, 클러치 기술이 핵심인 실제 지도에서 데스매치, 팀 데스매치, 윙맨을 플레이하세요 HUD가 없습니다. 팀워크와 전술이 승패를 가릅니다. 모든 교전에서 침착함과 정확한 판단이 승리를 좌우합니다."
269210,Hero Siege,False,8900,2940,67,5,복합적,47382,0.6716,액션|어드벤처|인디|대규모 멀티플레이어|RPG,싱글 플레이어|멀티플레이어|협동|온라인 협동|스크린 공유 및 분할 협동|공유 및 분할 화면|크로스 플랫폼 멀티플레이어|Steam 도전 과제|컨트롤러 완벽 지원|Steam 트레이딩 카드|앱 내 구매|Steam Cloud|Remote Play TV|Remote Play Together,싱글 플레이어|멀티플레이어|협동|온라인 협동,11,2014년 1월 29일,Panic Art Studios Ltd,Panic Art Studios Ltd,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/269210/1d4674142878a3683379122f28537a784d1c5c56/header.jpg?t=1787306700,"Hero Siege is a fast paced Pixel Art ARPG featuring an expansive roster of unique classes, deep build experimentation, and a player driven economy."
990080,호그와트 레거시,False,79800,7980,90,8,매우 긍정적,371597,0.8979,액션|어드벤처|RPG,싱글 플레이어|Steam 도전 과제|컨트롤러 완벽 지원|앱 내 구매|텍스트 크기 조정|카메라 움직임 조정|음량 개별 조절|게임 메뉴 음성 안내|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|수시 저장|스테레오 사운드|서라운드 사운드|Steam Cloud|HDR 사용 가능|가족 공유,싱글 플레이어,14,2023년 2월 10일,Avalanche Software,Warner Bros. Games,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/990080/a3cdc6f40d97df8ac993679c2dd1edeb5222421e/header.jpg?t=1778797474,호그와트 레거시는 몰입형 오픈월드 액션 RPG입니다. 이제 여러분도 꿈에 그리던 마법 세계에 직접 영향을 끼칠 수 있습니다. 마법 세계에서 펼쳐지는 모험의 주인공이 되어보세요.
1245620,ELDEN RING,False,64800,64800,0,8,매우 긍정적,1151285,0.9306,액션|RPG,싱글 플레이어|멀티플레이어|PvP|온라인 PvP|협동|온라인 협동|Steam 도전 과제|컨트롤러 완벽 지원|Steam 트레이딩 카드|카메라 움직임 조정|음량 개별 조절|퀵타임 이벤트 없이 플레이 가능|수시 저장|스테레오 사운드|서라운드 사운드|Steam Cloud|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동|PvP,15,2022년 2월 24일,"FromSoftware, Inc.","FromSoftware, Inc.|Bandai Namco Entertainment",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1245620/header.jpg?t=1787868578,"본 게임은 본격적인 다크 판타지 세계를 무대로 한 액션 RPG입니다. 드넓은 필드와 던전 탐험을 통해 미지의 것들을 발견해 보세요. 앞길을 막아서는 난관과 그것을 극복했을 때의 달성감, 그리고 등장인물들의 의도가 교착하는 군상극도 즐기실 수 있습니다."
2436940,세피리아,False,16500,16500,0,8,매우 긍정적,11249,0.9421,액션|어드벤처|인디|RPG,싱글 플레이어|멀티플레이어|협동|온라인 협동|Steam 도전 과제|컨트롤러 완벽 지원|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|Steam Cloud|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,15,2026년 7월 31일,TEAM HORAY,TEAM HORAY,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2436940/cb7dc6f4ed2f0012eb557365966be9b69815f7ae/header.jpg?t=1787290452,"《던그리드》 제작진이 만든 탑다운 액션/RPG 로그라이트. 탑 깊은 곳을 탐험하며 아티팩트를 모아 강화하고, 쏟아지는 악마 무리에 맞서 위기에 빠진 토끼마을을 지켜내세요."
2139460,Once Human,True,0,0,0,6,대체로 긍정적,183469,0.7858,액션|어드벤처|캐주얼|대규모 멀티플레이어|레이싱|RPG|시뮬레이션|전략|무료 플레이,멀티플레이어|MMO|PvP|온라인 PvP|협동|온라인 협동|컨트롤러 완벽 지원|Steam 트레이딩 카드|앱 내 구매|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|가족 공유,멀티플레이어|협동|온라인 협동|PvP,10,2024년 7월 9일,Starry Studio,Starry Studio|NetEase Games,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2139460/c18b08a2f93dec32fcc5fa71bc2da44ee42de1f0/header.jpg?t=1786675226,"Once Human는 아포칼립스 생존 게임입니다. 기괴한 세계에서 친구와 함께 생존 자원을 위해 싸우고, 집과 영지를 건설하며, 두려운 미지의 존재를 함께 물리치고 세계가 함락된 진실을 밝혀내야 합니다. 한때 당신은 인간의 일부였습니다. 지금도 그런가요?"
730,Counter-Strike 2,True,0,0,0,8,매우 긍정적,9823266,0.8592,액션|무료 플레이,멀티플레이어|크로스 플랫폼 멀티플레이어|Steam 트레이딩 카드|Steam 창작마당|Steam 창작마당|앱 내 구매|텍스트 크기 조정|카메라 움직임 조정|색상 대체|음량 개별 조절|퀵타임 이벤트 없이 플레이 가능|스테레오 사운드|서라운드 사운드|Valve Anti-Cheat 사용|통계|Remote Play 휴대전화|Remote Play 태블릿|Remote Play TV|Steam 타임라인,멀티플레이어,29,2012년 8월 21일,Valve,Valve,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/730/162664aa5da85f418105350c5d67ca565f6c3713/header.jpg?t=1784564069,Counter-Strike는 20년이 넘는 시간 동안 전 세계 수백만 명의 플레이어가 모여 수준 높은 경쟁을 펼칠 수 있는 플랫폼을 제공해 왔습니다. 그리고 이제 곧 Counter-Strike 2와 함께 새로운 CS 시대의 막이 열립니다.
4025700,두근두근타운,True,0,0,0,5,복합적,15592,0.6611,캐주얼|시뮬레이션|무료 플레이,싱글 플레이어|멀티플레이어|크로스 플랫폼 멀티플레이어|앱 내 구매|가족 공유,싱글 플레이어|멀티플레이어,12,2026년 1월 16일,XD,XD,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4025700/2228fe487077813485fe804a4f8311c289d69901/header_alt_assets_0.jpg?t=1787550397,"은 창의성과 자유, 그리고 평온함을 선사하는 생활 시뮬레이션 게임입니다. 당신만의 집을 짓고, 다채로운 취미를 즐기며, 소중한 인연을 쌓아보세요. 무한한 가능성이 펼쳐지는 두근두근 타운이 지금 당신을 기다립니다."
1172470,Apex 레전드™,True,0,0,0,5,복합적,1066249,0.6775,액션|어드벤처|무료 플레이,멀티플레이어|PvP|온라인 PvP|협동|온라인 협동|Steam 도전 과제|컨트롤러 완벽 지원|Steam 트레이딩 카드|앱 내 구매|음성 채팅 텍스트 변환|퀵타임 이벤트 없이 플레이 가능|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원,멀티플레이어|협동|온라인 협동|PvP,14,2020년 11월 4일,Respawn,Electronic Arts,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1172470/6cf04767652d703b6050da84b82cfb1194258d7d/header.jpg?t=1786031871,"Apex 레전드는 Respawn Entertainment에서 제작한 다양한 수상 경력을 자랑하는 무료 플레이 히어로 슈팅 게임입니다. 게임에 계속해서 추가되는 레전드 캐릭터들의 강력한 능력을 마스터하고 깊이 있는 전술적 분대 플레이, 새롭게 진화하는 게임플레이를 지닌 히어로 슈팅과 배틀 로얄의 혁신을 경험하세요."
2483190,Forza Horizon 6,False,79800,67830,15,8,매우 긍정적,95529,0.8261,레이싱|시뮬레이션|스포츠,싱글 플레이어|멀티플레이어|PvP|온라인 PvP|협동|온라인 협동|Steam 도전 과제|컨트롤러 완벽 지원|Steam 트레이딩 카드|텍스트 채팅 음성 변환|색상 대체|#category_contrast_controls|음량 개별 조절|난이도 조정|게임패드 권장|키보드 전용 옵션|#category_playable_at_your_own_pace|퀵타임 이벤트 없이 플레이 가능|스테레오 사운드|서라운드 사운드|HDR 사용 가능|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동|PvP,23,2026년 5월 18일,Playground Games,Xbox Game Studios,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2483190/aec13616ef2adf9908ab2bf185f6e0557d6603ef/header_alt_assets_3.jpg?t=1787843145,"Forza Horizon이 역대 최대 규모의 오픈 월드 드라이빙 모험을 선사합니다. 550대 이상의 실제 차량을 타고 일본의 숨 막히게 아름다운 풍경을 만나고, Horizon 페스티벌에서 레이싱의 전설이 되어보세요."
1174180,Red Dead Redemption 2,False,73000,18250,75,8,매우 긍정적,911169,0.9246,액션|어드벤처,싱글 플레이어|멀티플레이어|PvP|온라인 PvP|협동|온라인 협동|Steam 도전 과제|앱 내 구매|컨트롤러 일부 지원|Remote Play 휴대전화|Remote Play 태블릿,싱글 플레이어|멀티플레이어|협동|온라인 협동|PvP,13,2019년 12월 5일,Rockstar Games,Rockstar Games,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1174180/header.jpg?t=1759502961,"아서 모건과 반 더 린드 갱단은 도주 중인 무법자입니다. 정부 요원과 현상금 사냥꾼들에게 추격당하는 그들은 살아남기 위해 강도질과 도둑질, 싸움을 거듭하며 미국의 험난한 심장부를 달려 나갑니다."
985810,GrandChase,True,0,0,0,5,복합적,26033,0.6583,액션|캐주얼|무료 플레이,멀티플레이어|PvP|협동|앱 내 구매|DualSense 컨트롤러 지원|Steam Input API 지원|컨트롤러 일부 지원|가족 공유,멀티플레이어|협동|PvP,5,2021년 7월 27일,KOG,KOG,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/985810/c6dff0803e0d9a9b2a415cd40c4cfa3bd846d091/header.jpg?t=1786514946,‘그랜드체이스’는 애니메이션풍의 비쥬얼을 가진 횡스크롤 온라인 액션 RPG 게임으로 기본 무료 입니다. 개성 있는 캐릭터들로 던전과 대전에서 시원한 액션을 즐겨 보세요.
3564740,연운,True,0,0,0,8,매우 긍정적,114072,0.8652,액션|어드벤처|캐주얼|인디|대규모 멀티플레이어|레이싱|RPG|시뮬레이션|전략|무료 플레이,싱글 플레이어|멀티플레이어|PvP|온라인 PvP|협동|온라인 협동|크로스 플랫폼 멀티플레이어|Steam 도전 과제|컨트롤러 완벽 지원|앱 내 구매|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동|PvP,12,2025년 11월 14일,Everstone Studio,NetEase Games,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3564740/bc34b2945973a86bddedd899b96c89cbc1732ef3/header_koreana.jpg?t=1787327185,"고대 중국을 배경으로 한 오픈 월드 액션 어드벤처 RPG의 세계로 여러분을 초대합니다. 평범한 마을의 협객에서 시작해, 황도를 호령하는 강호의 고수가 되어보세요, 그리고 그 과정 속에서 당신에게 숨겨진 본능을 깨워보세요. 강호라는 이름의 자유로운 세계에서 무공을 연마하여, 의협심 넘치는 영웅이 되거나 천하에 혼란을 일으키는 난세의 간웅이 되거나. 모든 운명은 당신의 선택에 달려 있습니다."
553850,HELLDIVERS™ 2,False,44800,44800,0,6,대체로 긍정적,1158961,0.7546,액션,멀티플레이어|협동|온라인 협동|Steam 도전 과제|앱 내 구매|텍스트 크기 조정|카메라 움직임 조정|음성 채팅 텍스트 변환|텍스트 채팅 음성 변환|색상 대체|음량 개별 조절|난이도 조정|게임 메뉴 음성 안내|퀵타임 이벤트 없이 플레이 가능|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|스테레오 사운드|자막 옵션|서라운드 사운드|컨트롤러 일부 지원|가족 공유,멀티플레이어|협동|온라인 협동,14,2024년 2월 8일,Arrowhead Game Studios,PlayStation Publishing LLC,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/553850/2a58d0a6c901e61cc6ad5a7cb488048a1e9f4809/header_koreana.jpg?t=1786525389,"은하계 최고의 공격 부대. 빠르고, 정신없고, 격렬한 3인칭 슈팅 게임에서 헬다이버가 되어 적대적인 은하계 전역을 누비며 자유를 위해 싸우세요."
3240220,Grand Theft Auto V 인핸스드,False,55000,24200,56,8,매우 긍정적,218248,0.8269,액션|어드벤처|레이싱,싱글 플레이어|멀티플레이어|PvP|온라인 PvP|협동|온라인 협동|Steam 도전 과제|앱 내 구매|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|컨트롤러 일부 지원|Remote Play 휴대전화|Remote Play 태블릿,싱글 플레이어|멀티플레이어|협동|온라인 협동|PvP,13,2025년 3월 4일,Rockstar North,Rockstar Games,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3240220/header_koreana.jpg?t=1781187782,"엔터테인먼트 블록버스터인 Grand Theft Auto V와 Grand Theft Auto 온라인을 경험해 보십시오. 이제 환상적인 비주얼과 더욱 빠른 로딩, 3D 오디오 등과 함께 차세대 수준으로 업그레이드되었으며, GTA 온라인 플레이어를 위한 특별 콘텐츠 또한 마련되어 있습니다."
4282500,hololive Dreams,True,0,0,0,5,복합적,3226,0.6426,액션|어드벤처|RPG|무료 플레이,싱글 플레이어|멀티플레이어|PvP|온라인 PvP|협동|온라인 협동|앱 내 구매|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동|PvP,6,2026년 7월 22일,"QualiArts, Inc.","QualiArts, Inc.",https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4282500/21d618af6bdb3be75a8b923bf8d38328aaba1820/header.jpg?t=1785720042,"【hololive 공식】 리듬 RPG 『hololive 드림즈(holo드림)』가 Steam에 등장! 리듬 게임을 중심으로, 테마파크 개발과 미니 게임 등 다양한 콘텐츠를 수록! 총 50명 이상의 hololive 멤버가 등장하며, 초기 수록곡은 무려 150곡 이상! hololive의 팬은 물론, 처음 접하는 분들도 폭넓게 즐길 수 있는 작품으로, 플레이 방법은 취향에 따라 자유롭게!"
2074920,퍼스트 디센던트,True,0,0,0,5,복합적,112057,0.5731,액션|어드벤처|RPG|무료 플레이,싱글 플레이어|멀티플레이어|협동|온라인 협동|크로스 플랫폼 멀티플레이어|앱 내 구매|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|컨트롤러 일부 지원|가족 공유,싱글 플레이어|멀티플레이어|협동|온라인 협동,12,2024년 6월 30일,"NEXON Games Co., Ltd.",NEXON,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2074920/dc8ac02c8328d66f2f78ea8b83472bdd7e281a62/header.jpg?t=1787211276,"퍼스트 디센던트는 언리얼 엔진 5 기반 크로스플레이가 가능한 차세대 3인칭 루트슈터 게임으로 플레이어는 계승자가 되어 인류의 생존을 위해 침략자들에 맞서 싸우게 됩니다. 다채로운 캐릭터, 호쾌한 건플레이, 다양한 성장요소, 스펙타클한 스토리, 그리고 4인 코옵을 통해 전략적으로 보스를 공략해보세요."
3932890,Escape from Tarkov,False,69500,69500,0,5,복합적,63120,0.4911,액션|대규모 멀티플레이어|RPG|시뮬레이션,멀티플레이어|MMO|PvP|온라인 PvP|협동|온라인 협동|Steam 도전 과제|Steam 트레이딩 카드|앱 내 구매|카메라 움직임 조정|색상 대체|음량 개별 조절|퀵타임 이벤트 없이 플레이 가능|스테레오 사운드|서라운드 사운드,멀티플레이어|협동|온라인 협동|PvP,20,2025년 11월 15일,Battlestate Games,Battlestate Games,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/3932890/4dd12ea3b00a4f8b67bfd629f3b9abbf8d5cab05/header_alt_assets_2.jpg?t=1785782094,"목숨을 건 도박같은 레이드가 매력적인 탈출 FPS 장르의 원조 Escape from Tarkov입니다. 레이드를 준비하고, 피 흘리고, 인내하며 가차없는 PMC들 그리고 스캐브들과 싸워나가며 전술적 우위를 점하고 전리품을 지켜내세요 — 당신의 생과 사를 가르는 것은 오직 탈출 뿐입니다."
2161440,风帆纪元 Sailing Era,False,27000,27000,0,6,대체로 긍정적,5051,0.7852,어드벤처|RPG|시뮬레이션|전략,싱글 플레이어|Steam 도전 과제|컨트롤러 완벽 지원|Steam Cloud|가족 공유,싱글 플레이어,4,2023년 1월 11일,GY Games,bilibili,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2161440/header.jpg?t=1727606618,"Sailing Era에서 모든 항해는 ""출항 그 너머""로의 여정입니다! 선단을 이끌어 재미를 찾아 출항하고, 사업을 운영하고, 여관의 주점에서 낭만적인 만남도 가져보고, 격렬한 전투 중에 해적을 생포하며, 보물을 찾아 내륙을 탐험해 보세요... 외국의 문화를 겪어보며 새로운 발견으로 가득한 항해를 시작해 보세요!"
2530470,마녀의 정원,False,22000,15400,30,8,매우 긍정적,1430,0.9266,액션|인디|RPG,싱글 플레이어|Steam 도전 과제|컨트롤러 완벽 지원|게임패드 권장|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|Steam Cloud|통계|가족 공유,싱글 플레이어,9,2026년 8월 28일,Team Tapas,Team Tapas,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/2530470/2cfea4e2f8179ee7e5d81e020b3d9ff382232896/header_koreana.jpg?t=1787907620,‘마녀의 정원’은 아기자기하고 위험 넘치는 로그라이크 액션 게임입니다. 제멋대로인 마녀들 때문에 갖은 고생을 하는 주인공 ‘실’을 도와 ‘정원’을 구해주세요.
1478500,Big Walk,False,21800,21800,0,9,압도적으로 긍정적,28104,0.9521,어드벤처,멀티플레이어|협동|온라인 협동|크로스 플랫폼 멀티플레이어|Steam 도전 과제|컨트롤러 완벽 지원|카메라 움직임 조정|색상 대체|난이도 조정|퀵타임 이벤트 없이 플레이 가능|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|수시 저장|스테레오 사운드|Steam Cloud|가족 공유,멀티플레이어|협동|온라인 협동,14,2026년 8월 4일,House House,Panic,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1478500/62eeee1507dbac905e128a62f2ce690550238db0/header.jpg?t=1785911674,"거대한 세계 속에서 친구들과 어울리며 길을 잃어보세요. Untitled Goose Game 개발진이 선보이는, 대화하며 함께 걷는 협동 온라인 게임입니다."
4162040,젠레스 존 제로,True,0,0,0,8,매우 긍정적,14946,0.8785,액션|어드벤처|RPG|무료 플레이,싱글 플레이어|앱 내 구매|게임패드 권장|DUALSHOCK 컨트롤러 지원|DUALSHOCK 컨트롤러 지원|DualSense 컨트롤러 지원|DualSense 컨트롤러 지원|컨트롤러 일부 지원|가족 공유,싱글 플레이어,13,2026년 6월 16일,COGNOSPHERE PTE. LTD.,COGNOSPHERE PTE. LTD.,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/4162040/5493d6a5572ed2220096a5af5da660493d3a4ec2/header_alt_assets_0_koreana.jpg?t=1785276247,"〈젠레스 존 제로〉는 HoYoverse의 신작 어반 판타지 ARPG입니다. 플레이어는 「로프꾼」이 되어 다양한 「에이전트」들과 함께 공동을 탐색하며 적을 쓰러트리고, 임무를 완수하며 뉴에리두 배후에 숨겨진 이야기를 파헤치게 됩니다."
1973530,Limbus Company,True,0,0,0,8,매우 긍정적,117002,0.8816,무료 플레이,싱글 플레이어|앱 내 구매|가족 공유,싱글 플레이어,3,2023년 2월 26일,ProjectMoon,ProjectMoon,https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1973530/header.jpg?t=1786698115,"림버스 컴퍼니의 관리자가 되어 12명의 수감자를 이끌고, 폐쇄된 로보토미 코퍼레이션 지부로 들어가 황금가지를 탈환하세요."
